Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
1031,2011-12-14,32.8343391418457,33.907801046115324,32.715064569782484,33.720372877265746,5776327
1032,2011-12-15,33.856685638427734,34.1974674983248,32.34020682410079,32.357246379310624,12973287
1033,2011-12-16,33.43071365356445,34.52121531720982,32.91954078206738,33.82261193061544,12589918
1034,2011-12-19,33.78852844238281,34.027075273014646,32.80025969965836,32.919534270511676,4820722
1035,2011-12-20,33.24327087402344,33.89075765902085,32.970644980923176,33.89075765902085,6670657
1036,2011-12-21,33.36254119873047,33.686283394686434,33.05583624118735,33.56700885935176,10259801
1037,2011-12-22,34.299705505371094,34.41898009115161,33.22624116657177,33.31143663896496,3456402
1038,2011-12-23,34.50416946411133,34.74271628242843,33.92483850538806,34.24858309211272,3249611
1039,2011-12-26,34.367862701416016,34.4530581769831,34.14635538937168,34.28266722584893,1273482
1040,2011-12-27,33.72037124633789,34.35081625240523,33.106963483105694,34.33377900957009,4187065
1041,2011-12-28,34.1463508605957,34.40193725339893,33.53294305565298,33.80556900352473,3375709
1042,2011-12-29,34.07818603515625,34.24857691911054,33.80556015861452,34.07818603515625,2924882
1043,2011-12-30,34.112266540527344,34.350813341829046,33.85668018675956,34.078189746669686,2087779
1044,2012-01-02,34.07818603515625,34.16338147713339,33.58405062282937,33.95891149195853,1861469
1045,2012-01-03,34.3848876953125,34.53823902416753,34.07818503760243,34.19745726623448,3372939
1046,2012-01-04,34.58937072753906,34.8619943879065,33.85668828484511,34.35082155810494,3739279
1047,2012-01-05,34.521209716796875,34.844954331750465,34.29970243284695,34.57232838229871,5389056
1048,2012-01-06,33.99299621582031,34.521206194588245,33.68629118732721,34.48712939880544,7340405
1049,2012-01-09,34.55527877807617,34.69159055762364,33.771480267992686,33.771480267992686,2368495
1050,2012-01-10,34.9642219543457,35.20276876179633,34.43600968072852,34.43600968072852,3215986
1051,2012-01-11,34.1463508605957,34.99830550327312,34.04411584125943,34.99830550327312,4377469
1052,2012-01-12,34.265625,34.55529051879973,33.89076632334301,34.55529051879973,4082544
1053,2012-01-13,34.742713928222656,34.82790937978258,34.24858077138997,34.28265756536922,5766505
1054,2012-01-16,34.129302978515625,34.742710633796555,33.99299119337511,34.350810207137535,4899595
1055,2012-01-17,34.24857711791992,34.50416344533502,34.11226302332063,34.24857711791992,10428799
1056,2012-01-18,33.771484375,34.50416663462447,33.49885847167635,34.36785252742539,6295415
1057,2012-01-19,34.0611572265625,34.48713457079058,33.771491708057404,33.924843089764515,8276461
1058,2012-01-20,34.572322845458984,34.8279091988107,34.044110586317196,34.0781896911939,6881600
1059,2012-01-23,34.418975830078125,35.18573498669201,34.299701259063816,34.759757677462076,18551268
1060,2012-01-24,34.265625,34.58936963080264,34.09523406213546,34.35082046893228,10219894
1061,2012-01-25,34.367862701416016,34.58937232453554,33.92484576625216,34.4530581769831,13171474
1062,2012-01-27,35.15165710449219,35.765064913409255,34.47009338593431,34.5893679611119,9816649
1063,2012-01-30,34.67455291748047,35.27092099048363,34.50416203947957,34.75974835648093,4243234
1064,2012-01-31,35.47540283203125,35.713949694331724,34.62344810161877,34.759762245129835,10322025
1065,2012-02-01,35.08350372314453,35.57763699249374,34.981268695778304,35.57763699249374,10757718
1066,2012-02-02,35.816184997558594,36.13992733537124,34.981269817597,35.16870032193331,11556658
1067,2012-02-03,36.44662094116211,36.906677278539576,35.90136915694247,35.96952505220133,11926606
1068,2012-02-06,37.14523696899414,37.31562792185971,36.24216353216152,36.70222002932863,9084488
1069,2012-02-07,36.7192497253418,37.571204260864846,36.41254701698333,37.31561790020793,6079363
1070,2012-02-08,36.70220947265625,37.74159444839249,36.173997208487876,37.00891448624169,11508450
1071,2012-02-09,37.07706832885742,37.65639690761668,36.77036333228529,37.50304556486782,11499785
1072,2012-02-10,36.582942962646484,37.23042757439204,36.12288652567076,36.59998020684381,8590813
1073,2012-02-13,37.64728546142578,37.93912574999854,36.514261608955294,36.514261608955294,15608851
1074,2012-02-14,37.56146240234375,37.85330278450984,37.33829198898873,37.59579738674928,5735198
1075,2012-02-15,38.0078010559082,38.83181962820297,37.52712530172296,37.59579293397418,15930040
1076,2012-02-16,38.0078010559082,38.5399792806019,37.50995781155348,37.87046579140577,3862429
1077,2012-02-17,38.35113525390625,38.96914849963265,38.11079741624218,38.45413784959837,8544515
1078,2012-02-21,37.956302642822266,38.45414590985489,37.85330002554008,38.29964314814501,6934289
1079,2012-02-22,37.75029754638672,38.69448393947906,37.66446241974196,37.88763514607443,5872252
1080,2012-02-23,38.67731475830078,39.17516033382643,37.63012812173731,37.63012812173731,18016976
1081,2012-02-24,39.24382781982422,39.5528380049045,38.72881938225556,38.814654509921475,10958004
1082,2012-02-27,38.29963302612305,39.484156990749135,38.14513030524594,39.484156990749135,11266052
1083,2012-02-28,38.38547897338867,38.934822394851274,38.024970970550385,38.454146610018135,9416477
1084,2012-02-29,38.7974853515625,39.106490866511,38.454144855652274,38.539979979629834,7991077
1085,2012-03-01,38.62582015991211,39.003495686223594,38.282479619056964,38.40264973972709,2777389
1086,2012-03-02,38.53997802734375,38.797483386232194,38.21380503843705,38.5743130065662,3172662
1087,2012-03-05,37.87046432495117,38.57431276723121,37.47562138004938,38.41980769011546,3649302
1088,2012-03-06,38.127967834472656,38.3854731792841,37.6301246335225,37.87046248966121,4557989
1089,2012-03-07,37.28678512573242,37.87046345652146,36.66877181672133,37.76746085028185,15488701
1090,2012-03-09,37.81895446777344,38.02495964472959,37.45844890073942,37.45844890073942,3852720
1091,2012-03-12,38.05929183959961,38.40263222385333,37.71595145534589,38.110791965867264,5124092
1092,2012-03-13,38.2309684753418,38.50563896629815,37.76745794710677,38.2309684753418,9731037
1093,2012-03-14,38.660152435302734,38.93482298599088,38.29964442699093,38.5399823230565,4398722
1094,2012-03-15,37.88762664794922,38.90048044949075,37.681621458837654,38.55714001992234,4513645
1095,2012-03-16,37.01211166381836,38.45414114168216,36.82327394362067,37.939130447557474,3682825
1096,2012-03-19,37.02927780151367,37.23528067459097,36.188091835728734,37.14944556203548,3294232
1097,2012-03-20,36.89194107055664,37.35545162035835,36.56576810104967,37.02927865085139,3413743
1098,2012-03-21,37.338287353515625,37.561457739164496,36.63443888799941,36.87477676371973,3430274
1099,2012-03-22,36.47993469238281,37.3211183883705,36.15375937919689,37.08078052214925,3948023
1100,2012-03-23,36.977783203125,37.149453464755,36.291102156604985,36.600107696168216,3647743
1101,2012-03-26,36.376930236816406,36.90910841040764,36.136592382802256,36.73743818205089,4778733
1102,2012-03-27,36.308258056640625,36.788933704372845,35.98208280093712,36.737433573696606,5834802
1103,2012-03-28,36.46277618408203,36.703114109500554,36.13660311898351,36.47994367770346,4875221
1104,2012-03-29,36.3254280090332,36.56576819304707,36.05075750460565,36.46276558967349,12199593
1105,2012-03-30,37.13227081298828,37.544281135431206,36.32541998136787,36.32541998136787,8544753
1106,2012-04-02,37.28678512573242,37.54429047711817,36.96060981790256,37.115114891475265,8676278
1107,2012-04-03,37.801795959472656,37.939131215983565,37.252450276575836,37.47562065051272,3566758
1108,2012-04-04,38.05929183959961,38.21379454682858,37.50994629342325,37.78461906651143,3850338
1109,2012-04-09,37.66446304321289,38.05930602937083,37.26962238548182,37.80180064517399,4475284
1110,2012-04-10,37.9047966003418,38.21380442308802,37.45845584819713,37.66445873493468,4598397
1111,2012-04-11,38.35113525390625,38.45413784959837,37.441284036882884,37.441284036882884,4023851
1112,2012-04-12,38.36830520629883,39.07215127715778,38.14513484164986,38.333970229386765,5102969
1113,2012-04-13,38.454139709472656,38.90048276010881,37.95629652271275,38.454139709472656,6602489
1114,2012-04-16,38.40263366699219,38.7116390930623,38.19662849732805,38.43696630965215,4350870
1115,2012-04-17,39.00349044799805,39.10649073367985,38.1108042302929,38.16230437313381,9477019
1116,2012-04-18,39.08932113647461,39.569996843206404,38.866148443156895,39.03781867105061,4441325
1117,2012-04-19,39.36399841308594,39.48416852466395,38.900490115056925,38.96915775234713,2496045
1118,2012-04-20,39.08932113647461,39.60433182015574,38.90048342010623,39.209491227370805,2778756
1119,2012-04-23,38.02497100830078,39.31249792798227,37.83613326106212,38.951989924786076,3854809
1120,2012-04-24,37.7674674987793,38.28247829221209,37.5099621020629,38.1451430120008,3169871
1121,2012-04-25,37.235286712646484,37.92196772444223,36.97778133322308,37.698797326979346,3380361
1122,2012-04-26,37.11510467529297,38.04212321942824,36.82326442601616,37.54428014280244,4377198
1123,2012-04-27,37.166603088378906,37.76744871522124,36.9949329092811,37.14943560478396,1965594
1124,2012-04-30,38.19664764404297,38.47132056513756,37.11512578224037,37.11512578224037,3199398
1125,2012-05-02,37.630130767822266,38.402646928188815,37.45846050996303,38.04213892099905,3811572
1126,2012-05-03,37.30394744873047,37.59578775613817,37.13227722753214,37.42411753493985,1452253
1127,2012-05-04,36.651607513427734,37.28678836676082,36.42843479243895,37.1151181175818,5666533
1128,2012-05-07,36.3254280090332,36.737438422527546,35.43274421279064,36.531433215780375,4565509
1129,2012-05-08,36.308258056640625,36.788933704372845,36.06791790434832,36.32542321458191,2959419
1130,2012-05-09,35.79325485229492,36.47993582186016,35.621584609903614,36.06792537737967,2412310
1131,2012-05-10,35.19241714477539,36.170936355704804,35.020746862672624,35.75892814434362,3946438
1132,2012-05-11,34.79756546020508,35.36407864756067,34.402724840760854,35.192408408075934,3389145
1133,2012-05-14,34.76323318481445,34.9520685875458,34.40272521231763,34.67739806414505,2233766
1134,2012-05-15,35.329742431640625,35.48424517608347,34.36838865849123,34.71172912544269,3494080
1135,2012-05-16,35.89625549316406,36.153760859320435,34.67739862276525,35.12373939469494,4435353
1136,2012-05-17,35.96493148803711,36.668780072647344,35.65592359974557,36.05076662449136,4208594
1137,2012-05-18,36.08509826660156,36.445606295250315,35.209579433719476,35.65592259640711,4935351
1138,2012-05-21,35.69025802612305,36.35977161428367,35.44992011350475,36.01643107384981,1491370
1139,2012-05-22,35.60441207885742,35.89625005254618,35.39840688578484,35.82758243099743,2362045
1140,2012-05-23,35.5700798034668,36.03359035884515,35.106571576514966,35.67308240782049,3087547
1141,2012-05-24,36.17091751098633,36.325420218698866,35.17523132490462,35.84474461060963,2135683
1142,2012-05-25,35.74176025390625,36.05076815531923,35.62159245482387,35.87909787512108,1446600
1143,2012-05-28,36.531429290771484,36.85760455448067,35.535742998133834,35.535742998133834,890739
1144,2012-05-29,36.85761260986328,37.1666181258918,36.32543204523027,36.97778038679581,5201353
1145,2012-05-30,36.428436279296875,36.960614539158506,36.20526587762597,36.823279265580545,4048557
1146,2012-05-31,36.44560623168945,36.73744661828353,36.06793071120619,36.102265696132676,8033660
1147,2012-06-01,35.58724594116211,36.35976195184576,35.364075580557405,36.22242670353924,3787828
1148,2012-06-04,35.724586486816406,35.86192408391419,35.05507297729841,35.36408082444834,3267896
1149,2012-06-05,36.376930236816406,36.806105807708285,35.87908704026712,36.01642229158193,12393979
1150,2012-06-06,37.64728546142578,38.14513093351181,36.39409385892776,36.39409385892776,9494285
1151,2012-06-07,37.09794998168945,38.024968845446054,36.90911224519186,37.64729337245086,4231838
1152,2012-06-08,36.7374382019043,37.252448887252875,36.30826263078049,37.01211103310884,3997879
1153,2012-06-11,36.82327651977539,37.25245212823773,36.73744139808292,37.0807818848528,2205393
1154,2012-06-12,36.96061706542969,37.132287333349296,36.411271276716114,36.70311166355027,3376544
1155,2012-06-13,36.943443298339844,37.16661366329472,36.61726800250757,36.909108321380714,2496726
1156,2012-06-14,36.291099548339844,37.115118141997264,36.05076166501647,36.75461015279882,6671985
1157,2012-06-15,36.41126251220703,36.65160269218413,36.20525963734641,36.46276497724204,10286920
1158,2012-06-18,36.754608154296875,36.90911090457331,36.291097575040915,36.565770424658275,3027005
1159,2012-06-19,37.338287353515625,37.73312798302568,36.600103907856486,36.75460899007292,9746993
1160,2012-06-20,37.21811294555664,37.73312361755694,37.080777697727136,37.20094778589778,8882639
1161,2012-06-21,37.681617736816406,37.73311786479419,36.70309667782985,36.909101846593146,4083003
1162,2012-06-22,37.784629821777344,38.007800203696554,37.33828672951227,37.424121850008376,7332263
1163,2012-06-25,37.02927780151367,37.92196157503487,36.82327260000992,37.64728874917202,5097127
1164,2012-06-26,37.71595764160156,37.76745777631639,36.84043905246485,36.84043905246485,1992235
1165,2012-06-27,37.69879150390625,38.24813483143347,37.45845365258644,37.767459128793845,5727518
1166,2012-06-28,37.66446304321289,38.04213853807233,37.32112253095044,37.767465662576996,3083553
1167,2012-06-29,38.98632049560547,39.34682845800611,37.870463958153294,37.88763144749172,7486892
1168,2012-07-02,38.660152435302734,39.12366306433604,38.55714981458124,39.00349295208981,2634447
1169,2012-07-03,38.33396911621094,38.96914987165379,38.14513373395761,38.90048224825018,4091332
1170,2012-07-04,38.7974853515625,38.93482061855589,38.213806974200466,38.38547722215558,3061761
1171,2012-07-05,39.24382781982422,39.41549807515606,38.625816763371084,38.797487018702924,2830305
1172,2012-07-06,38.7974853515625,39.31249609542784,38.47131234613314,39.140825847472726,3797719
1173,2012-07-09,38.728816986083984,38.797484618282844,38.488479109174605,38.74598447624037,2397364
1174,2012-07-10,38.84897994995117,39.05498514946641,38.36830425565084,38.41980439131644,3199920
1175,2012-07-11,39.020652770996094,39.31249310166599,38.694479790405765,38.694479790405765,2903254
1176,2012-07-12,38.6086540222168,39.0034970551141,38.48848622575625,39.0034970551141,2728401
1177,2012-07-13,38.4713134765625,38.79748649157603,38.36831085907748,38.66015122054723,1672753
1178,2012-07-16,38.67731475830078,38.866152494352576,38.14513885910035,38.36830924725364,3148848
1179,2012-07-17,38.53997802734375,38.81465087584342,38.41980792849182,38.72881575621394,2407572
1180,2012-07-18,38.179473876953125,38.64298450067151,38.024971111855955,38.48848173557434,2516255
1181,2012-07-19,38.454139709472656,38.72881253512771,38.28246948449155,38.43697222128925,2171498
1182,2012-07-20,38.19664764404297,38.62582335561976,38.04214485356078,38.21381513819149,1581366
1183,2012-07-23,37.52713394165039,38.11081244280698,37.44129879946774,37.990642312380366,2728477
1184,2012-07-24,38.09364318847656,38.57432135954488,37.389794589416375,37.475629727632814,8366909
1185,2012-07-25,38.02497100830078,38.24814140967482,37.26962234777301,37.990636025738524,6131518
1186,2012-07-26,38.36830520629883,38.62581054785986,37.83612703472075,38.09363237628177,10181302
1187,2012-07-27,39.260990142822266,39.48416050076989,38.488474141336226,38.900482209776825,4785341
1188,2012-07-30,40.56568908691406,40.68585919514981,39.14082692117098,39.29533201131032,10354713
1189,2012-07-31,40.84036636352539,41.44121227842563,40.565691151172956,40.58286097142529,13034800
1190,2012-08-01,40.8575325012207,41.029202766714455,40.376856689209,40.68586223572695,5116745
1191,2012-08-02,40.54852294921875,40.94336358948024,40.47985298706305,40.54852294921875,5172210
1192,2012-08-03,40.61719512939453,40.874700545783554,40.06785396658142,40.291024396081035,3992386
1193,2012-08-06,41.35537338256836,41.578543770699355,40.72019254184672,40.840362645256775,3989076
1194,2012-08-07,40.70302200317383,41.4927079138618,40.44551663907297,41.286702691210444,5499481
1195,2012-08-08,40.84036636352539,40.960531821022336,40.6171912982222,40.77169639622382,5783459
1196,2012-08-09,40.874691009521484,41.286701442361625,40.634355471075764,40.891860827387546,4304923
1197,2012-08-10,41.04636001586914,41.73304560228984,40.58285411389347,40.840359462481324,4906011
1198,2012-08-13,41.16653060913086,41.286700704633084,40.54851962776677,40.85752511844881,2775124
1199,2012-08-14,41.21803283691406,41.50987318167963,40.73735708739904,40.73735708739904,3520379
1200,2012-08-16,41.23521041870117,42.059226809700775,40.77169974349693,41.20087543223155,3368688
1201,2012-08-17,40.394004821777344,41.54419604700356,39.91332921243188,41.32102572732732,4100386
1202,2012-08-21,41.04636001586914,41.28670020395904,40.01633862151772,40.18800885390962,2904667
1203,2012-08-22,40.84036636352539,41.063536771974704,40.58286097142529,40.703026428922236,1988035
1204,2012-08-23,40.325347900390625,40.94335886100488,40.10217287758543,40.94335886100488,4652302
1205,2012-08-24,40.20518112182617,40.634356728964825,39.89617561605702,40.17084614188441,5080546
1206,2012-08-27,40.61719512939453,40.75453507695213,40.08501913159896,40.1021842966165,1296282
1207,2012-08-28,41.71586608886719,42.23087666633833,40.58284468117146,40.68584493392488,4356311
1208,2012-08-29,40.874691009521484,42.19655276995926,40.61718565320971,41.88754727375578,6345767
1209,2012-08-30,41.80172348022461,42.23089919035311,40.582866326201476,40.84037175227857,9698034
1210,2012-08-31,41.01203536987305,41.78455152253277,40.78886031139947,41.78455152253277,6414695
1211,2012-09-03,41.733036041259766,41.88753642090462,41.21802080522085,41.23519061863829,3891463
1212,2012-09-04,42.55706787109375,42.81457325649902,41.544211492424836,41.544211492424836,8607402
1213,2012-09-05,42.577880859375,43.185144687705915,42.42172542088012,42.681981347307655,5181748
1214,2012-09-06,42.02267837524414,42.56053888263116,41.39806116286873,42.56053888263116,2059057
1215,2012-09-07,42.30027389526367,42.629933301710345,42.16147166866365,42.508479588461775,1292419
1216,2012-09-10,42.317626953125,42.681983384879,41.987967547941004,42.109421260724375,2343064
1217,2012-09-11,41.97062301635742,42.30027774621924,41.710367052815506,42.07472351913556,1345773
1218,2012-09-12,42.126773834228516,42.3002778101855,41.69301389433607,42.16147557073923,2846913
1219,2012-09-13,42.04002380371094,42.54318724005302,41.81446956578395,41.883873042036925,2572173
1220,2012-09-14,41.640960693359375,42.62993422758259,41.25925103197193,42.33497654802882,13519349
1221,2012-09-17,40.808143615722656,42.022671391353924,40.582589398710404,41.91856618662772,12665195
1222,2012-09-18,40.82550048828125,41.571566761881236,40.59994622509018,40.8428537125866,8408810
1223,2012-09-20,40.51319122314453,41.01635467858356,40.25293523721337,40.25293523721337,6301939
1224,2012-09-21,41.727718353271484,41.98797433418673,40.6866944296105,40.6866944296105,8707245
1225,2012-09-24,40.981651306152344,42.16147745404191,40.77344558438435,41.71036897904192,7593484
1226,2012-09-25,40.738739013671875,41.38070461855438,40.11412662905962,41.22454916910321,11733607
1227,2012-09-26,40.59994125366211,40.929600702526834,40.3570337959095,40.59994125366211,9302273
1228,2012-09-27,40.51319122314453,41.0684049344504,40.27028375363666,40.634644957898466,12478679
1229,2012-09-28,41.81446838378906,41.88387185808016,40.773444509002445,40.773444509002445,8847242
1230,2012-10-01,41.65830993652344,41.98796935590225,41.22455001975991,41.65830993652344,5138030
1231,2012-10-03,40.82550048828125,41.98797825284729,40.70404674453304,41.640970245908015,12133968
1232,2012-10-04,40.94694519042969,41.29395312074526,40.42643329495633,41.05104568688585,7257841
1233,2012-10-05,41.01634979248047,41.32865599707476,40.94694632186111,41.20720227678909,11584935
1234,2012-10-08,41.189857482910156,41.45011346134578,40.61729056507432,40.94695002039818,6807880
1235,2012-10-09,41.710365295410156,41.81446579380217,40.894895702684806,41.32865562364548,5205666
1236,2012-10-10,41.45010757446289,41.86651425686232,40.94694420497623,41.57155658187346,7436554
1237,2012-10-11,41.34600067138672,41.84916402015431,41.15514820480368,41.64095833422993,5476615
1238,2012-10-12,41.62361526489258,41.7797660198098,39.905924014627004,41.29395582685079,2847441
1239,2012-10-15,41.241905212402344,41.970622848728546,41.10310297372034,41.502161174904806,7208908
1240,2012-10-16,41.155155181884766,41.536864886358494,41.033701452289016,41.328659165136756,4006297
1241,2012-10-17,41.55421447753906,41.64096647141035,41.12045450818264,41.432760744799886,2639928
1242,2012-10-18,41.84916687011719,41.953267366870726,41.43275546991046,41.640961170013824,2525746
1243,2012-10-19,41.43275451660156,41.81446417357576,41.293952288591726,41.64096021191441,3153069
1244,2012-10-22,41.155155181884766,41.3633609031065,40.929600944976535,41.10310492822852,4657141
1245,2012-10-23,40.7560920715332,41.17249875741663,40.7040371175261,40.99899479498282,3935245
1246,2012-10-25,40.49583053588867,40.946938893285385,40.28762486839959,40.87753543525717,12050023
1247,2012-10-29,39.88857650756836,40.09677751938575,39.61096731415067,39.61096731415067,2123473
1248,2012-10-30,39.28131103515625,40.0273795805199,39.14250878886917,39.940627588265876,2570824
1249,2012-10-31,39.558921813964844,39.73242581572261,39.22926468128482,39.437468071414955,1852024
1250,2012-11-01,40.58259201049805,40.73874276774227,40.01002511414591,40.01002511414591,4524439
1251,2012-11-02,40.94694519042969,41.05104568688585,40.63463899446493,40.808142959622714,4726469
1252,2012-11-05,40.61728286743164,40.94694226027962,40.53053089106069,40.912240528412056,3632141
1253,2012-11-06,41.519508361816406,41.60626034654257,40.426434295586,40.84284570491015,4718509
1254,2012-11-07,41.640960693359375,41.84916639107946,41.29395276602465,41.46745672969201,4694784
1255,2012-11-08,41.241905212402344,41.39805596594589,41.01635098621952,41.276606948721984,3005197
1256,2012-11-09,41.484806060791016,41.95326771324219,41.08574787781273,41.18985308202206,5518512
1257,2012-11-12,41.640960693359375,41.90121663886042,41.51950697747297,41.51950697747297,5986709
1258,2012-11-15,41.60626220703125,41.745064447480594,41.17250226400417,41.32865772613256,11277862
1259,2012-11-16,41.32863998413086,41.62359756008605,41.051030915810564,41.571542623992215,7952790
1260,2012-11-19,41.65830993652344,41.779763654536495,41.189852991695886,41.32865522374095,4682624
1261,2012-11-20,42.36967086791992,42.49112456255345,41.67565513469454,41.69300364538701,5826060
1262,2012-11-21,41.6756591796875,42.49112868669498,41.41540325446783,42.36967498027329,8050611
1263,2012-11-22,41.32863998413086,41.866500199947396,41.189837803268006,41.72769801908454,3266009
1264,2012-11-23,41.55421447753906,41.987974446895485,41.241908240921816,41.46746248366778,2809752
1265,2012-11-26,41.77976608276367,41.84916955611807,41.311304404112946,41.64096384265146,2935121
1266,2012-11-27,41.13780212402344,41.97062501223907,41.03370161629487,41.814469544049444,7105541
1267,2012-11-29,40.9122428894043,41.311301062420604,40.56523496389513,41.12044858602904,15583782
1268,2012-11-30,40.9122428894043,41.2419023012765,40.70403719277955,41.01634809101478,9986088
1269,2012-12-03,41.276607513427734,41.32865776532102,40.79079261149947,40.998998325669206,5791740
1270,2012-12-04,41.797115325927734,41.98796779959109,41.18985146496742,41.276603445104605,8486828
1271,2012-12-05,41.69301223754883,42.07472191080521,41.29395405002477,41.90121794174289,7991825
1272,2012-12-06,41.65830993652344,41.849167123857185,41.17249977106755,41.81446538919684,3888336
1273,2012-12-07,41.189857482910156,41.79712143259327,40.98165175884229,41.74506647162868,3172271
1274,2012-12-10,41.13780212402344,41.34600784607734,40.946949624322144,41.22455411599616,2674532
1275,2012-12-11,40.773441314697266,41.363356680166056,40.70403784584342,41.293953211312214,5034484
1276,2012-12-12,40.68668746948242,41.0683971175131,40.53053202500748,40.92959489275542,6283865
1277,2012-12-13,41.0337028503418,41.20720683950521,40.80814860574874,40.91224911660802,7727857
1278,2012-12-14,40.33967971801758,41.01634703802728,40.166175759717255,41.01634703802728,6097530
1279,2012-12-17,40.3743782043457,40.66933585105685,40.062072045838015,40.35702498595345,3910978
1280,2012-12-18,40.63463592529297,40.91224036593919,40.28762802118723,40.599934193563215,4553554
1281,2012-12-19,40.32234191894531,40.84285393215244,39.992682427941865,40.79079896555385,6136261
1282,2012-12-20,40.183528900146484,40.56523859368128,40.07942839581729,40.56523859368128,2121800
1283,2012-12-21,39.80181884765625,40.16617527303368,39.732415382538626,40.11412502749348,3053451
1284,2012-12-24,39.69772720336914,40.23559247517576,39.50687466902987,39.836529474397494,2156093
1285,2012-12-26,40.010013580322266,40.32232441797312,39.76711090354364,39.836509651225256,2963625
1286,2012-12-27,39.3680534362793,40.252924012351436,39.24660208869156,40.02736982876148,7464142
1287,2012-12-28,39.38540267944336,40.04471669148003,38.968993705878205,39.697708821292785,6441596
1288,2012-12-31,39.81916809082031,39.905920070510135,39.35070645917605,39.3854081923712,1528669
1289,2013-01-01,39.506866455078125,40.11413038284264,39.454813849290744,39.95797491877881,6397127
1290,2013-01-02,39.24660110473633,39.83651166959761,39.177197646942986,39.59360898051198,10823940
1291,2013-01-03,39.6109619140625,39.8191676040923,39.26395399954485,39.48950820266211,7768126
1292,2013-01-04,39.88857650756836,39.95797527597526,39.40276394903493,39.73242104210861,7374977
1293,2013-01-07,39.69772720336914,39.957983226521414,39.402771789109195,39.90593296321049,5751436
1294,2013-01-08,40.409088134765625,40.51318863986144,39.55891675229538,39.576265267612456,7147399
1295,2013-01-09,40.096771240234375,40.58258607598759,39.940620505824526,40.51318261185257,8208348
1296,2013-01-10,39.52421188354492,40.49583691604248,39.38540965221564,40.14882898442113,5482985
1297,2013-01-11,39.26396179199219,39.62832299850561,39.159861279615214,39.59362125884762,7053838
1298,2013-01-14,38.88224792480469,39.663013403654226,38.77814507652538,39.246606717133204,10369465
1299,2013-01-15,38.53524398803711,39.24661077939536,38.465842866433505,39.03840506128619,7333310
1300,2013-01-16,38.88224792480469,39.00369928671545,38.30968343591755,38.517889132476164,12729863
1301,2013-01-17,39.090457916259766,39.229262522004994,38.60464767939772,38.89960540747014,8720890
1302,2013-01-18,39.88857650756836,40.06208048848065,38.86490113754715,39.10780624016469,11437257
1303,2013-01-21,39.52421188354492,39.94062328412906,39.28130680206961,39.680367335413045,5767870
1304,2013-01-22,39.38540267944336,39.99266645227104,39.14249764097183,39.593608342874795,5102821
1305,2013-01-23,38.91695022583008,39.76712158949584,38.70874686694526,39.558915877312735,4125262
1306,2013-01-24,38.50053405761719,39.0557476188925,38.41378208574904,38.93429391695794,7597320
1307,2013-01-25,38.51789093017578,38.74344515089288,38.274985841719314,38.274985841719314,5876853
1308,2013-01-28,38.8302001953125,38.951653925757896,38.084134003429064,38.552595702805995,4530765
1309,2013-01-29,38.89959716796875,39.350705569518524,38.58728863616736,38.74344172541905,8933771
1310,2013-01-30,38.691402435302734,39.14251331787943,38.465848170663726,38.864906439886184,6691139
1311,2013-01-31,38.24028015136719,38.84754398635322,38.03207681992218,38.58728805707349,10621030
1312,2013-02-01,38.3270263671875,38.5872822573504,38.13617157707518,38.222923540462816,6533829
1313,2013-02-04,38.58729553222656,38.76079951869101,38.344390421836025,38.36174129114216,4150438
1314,2013-02-05,38.03207778930664,38.50053706197174,37.8932732115074,38.43113594972114,2184943
1315,2013-02-06,37.94533157348633,38.396440048274826,37.82387784362888,38.18823667990284,2852740
1316,2013-02-07,38.726097106933594,38.98635306629126,37.997379479412814,37.997379479412814,5059086
1317,2013-02-08,38.60464096069336,39.14250371358783,38.379086751397985,38.864896903710225,5162866
1318,2013-02-11,39.05574417114258,39.12514527185096,38.292327356755074,38.69138545080151,3760946
1319,2013-02-12,39.15985107421875,40.02737080660041,38.65668774679908,38.76079058534445,9796530
1320,2013-02-13,38.13618087768555,39.90592230371494,37.92797752675739,39.90592230371494,7821046
1321,2013-02-14,36.67875289916992,38.30968995543725,36.03678718661328,38.170887702975634,14843823
1322,2013-02-15,37.228450775146484,37.43987686404335,36.47084500437796,36.85845631442567,8479053
1323,2013-02-18,38.144630432128906,38.549861014396186,37.08750468044285,37.08750468044285,8321446
1324,2013-02-19,38.19748306274414,38.2855768691552,37.77463326991057,38.144627734776485,8484570
1325,2013-02-20,38.10939407348633,38.637956978764755,37.84511262084712,38.23272637393039,7964693
1326,2013-02-21,37.65130615234375,38.391292746968006,37.475116136826415,37.986062163461696,6464828
1327,2013-02-22,38.42653274536133,38.58510113692095,37.7041629730367,37.915589088248005,14054231
1328,2013-02-25,39.48366165161133,39.554136232332844,38.497010352416375,38.58510417574274,15983553
1329,2013-02-26,39.096038818359375,39.43079479152972,38.83175740958847,39.43079479152972,17614848
1330,2013-02-27,38.37366485595703,39.413173525717355,38.267954216053404,39.28984125956702,9561570
1331,2013-02-28,36.75274658203125,38.761287438463306,35.959902261765215,38.62033829296173,11505348
1332,2013-03-01,38.038917541503906,38.408912034113975,36.7527464376401,37.24607322435273,9664596
1333,2013-03-04,38.21510696411133,38.58510147411563,37.45749870273152,38.05653857116598,5835406
